True,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
SP.POP.65UP.TO,0.0,0.017509699786488753,0.03532286485038172,0.053560387863165304,0.0722893765935011,0.09169585772363542,0.11379355775289635,0.13627564713353613,0.1594885203773233,0.18389699747013577,0.20980898464465703,0.2379996753168252,0.2669532234180454,0.29693608626506285,0.32825617009056096,0.3611394701742976,0.3957354986773355,0.43215626636060267,0.4700307067385575,0.5086492538454972,0.5477819648858601,0.5887211578458603,0.629704266919176,0.6712035136838169,0.7139176084370255,0.7584105524992463,0.801780921754809,0.84704017732241,0.8947991972726613,0.9455578357941982,1.0
NY.GDP.FCST.KN,0.0,0.012804522932385987,0.016577554821770923,0.0285740706159181,0.05240736630531184,0.07366973019122014,0.11187575891535584,0.14984043485794063,0.17909309155532593,0.2069990696889782,0.2399921115226834,0.26334779833042843,0.2898606616991837,0.33052985366092213,0.37832953920018464,0.4288574679169028,0.4508009107649005,0.486997815073579,0.49606756931123086,0.46001019416975963,0.49302679949623385,0.5099448030399363,0.5391433455729364,0.5821085804580608,0.6453387861231756,0.7006256532089727,0.780763918612609,0.8673881996254627,0.9125441083818313,0.9338541301430303,1.0
NE.EXP.GNFS.CN,0.00023818917491777317,0.0,0.0004234060697887289,0.0009525875312229978,0.0025190760826862444,0.005082891580945349,0.011770526338416496,0.014218326114972042,0.018897288553452667,0.028061820060551704,0.04846956857545855,0.06438844359806087,0.07136611202084264,0.08686471622889425,0.11158170390002181,0.1357540706693523,0.16998729105116842,0.20106559882128838,0.23511980515133038,0.3109542761706719,0.37164071639589735,0.389279346583937,0.40725631366816667,0.5064566916310801,0.5794472380358068,0.6441936420700367,0.7603334206355304,0.7915055266711708,0.9706549132037857,0.9264342808717503,1.0
DT.TDS.DPPF.XP.ZS,0.0015666058034134456,0.14887568532397905,0.28596585222323534,0.4413778137220299,0.3785673684559392,0.7019635548123312,0.6004546396211303,0.7984306704676877,1.0,0.9547405637960037,0.8226750373875914,0.7666702895456018,0.8593745005194401,0.5689555675307358,0.651184685988245,0.498824717566982,0.375379415559023,0.28784178754299705,0.3590334314407916,0.750697627052557,0.3786152195921102,0.6029228445901712,0.7656624220636562,0.8122391321365302,0.2962684970021108,0.5441701777051183,0.24385791460671324,0.12607882513446977,0.007760493386170075,0.002816420019375876,0.0
NV.IND.MANF.KD,0.03793762873965234,0.013134093038278172,0.0,0.010276432795405244,0.06470729836856903,0.09316449995149989,0.15215647783432296,0.21749262065745256,0.2386504505336582,0.3025378630943827,0.3532991426732175,0.35633753888279185,0.3302545246528812,0.31482084328879356,0.3369577125319434,0.40998939592346395,0.38578910633975116,0.3911670298087857,0.3874518483198828,0.2797910131836432,0.41711046546455677,0.4554305356679764,0.48439179654264697,0.5521155440617751,0.6673820429789972,0.7376178987732653,0.8569364081952566,0.9932429248170418,1.0,0.9304169530532171,0.9648589726378332
SP.POP.1564.FE.ZS,0.0,0.04247825149259565,0.09171799903524658,0.14297029690022978,0.18934239831930277,0.22784045706235823,0.26118129204069795,0.28811311579909926,0.3112394759603214,0.33442492412587566,0.3591154246760624,0.38368664447152145,0.407087395097113,0.43067742750792526,0.45604878093741874,0.48394868538398317,0.5057220333234929,0.5342817453525521,0.5663280818216183,0.5974968219947909,0.626068614451297,0.6591408744006699,0.6871108666173571,0.7136042524624431,0.7441952701412582,0.781266374273387,0.8189897247830862,0.8641055289788255,0.9129053462437433,0.9593237381370017,1.0
TM.VAL.TRVL.ZS.WT,0.05363823162077308,0.13100056173449293,0.0,0.2885386078119625,0.3214215532486282,0.13248434886609717,0.8597254446547753,1.0,0.6495725018861191,0.6202864369451031,0.33894607351634076,0.4423766505379534,0.6195573283189135,0.5310081071711128,0.6277564339087134,0.5537987896523602,0.6638286806190357,0.6510891331465003,0.654794161123579,0.628348237951672,0.5532782402321836,0.5441586702146817,0.5302320982903093,0.5042741096071373,0.4037969435591948,0.41519930178316256,0.4033066902213678,0.3993558935515724,0.37919784445703897,0.4107522140932829,0.3717008856396935
DT.ODA.ODAT.GN.ZS,0.016471181347940345,0.043557490797541704,0.06154272514108905,0.0026078517514501465,0.027649685293536758,0.05585221118000683,0.04709935292994946,0.15849902445147332,0.12670166936096158,0.11204402682755285,0.1378484744533345,0.21123813845516795,0.39894150755249147,0.06439994863113035,0.0,0.1096027861137979,0.1162800102913504,0.08766871218662164,0.09085832438686123,0.33501648819852314,0.1187923464175836,0.3892577871048801,0.4704809467150569,1.0,0.4622418422860244,0.4348692052698755,0.6732325614274167,0.3295069753946417,0.39095506996184803,0.4570504431860719,0.16600809106666595
DT.ODA.ODAT.MP.ZS,0.030780764680522876,0.04860721179153388,0.052865997577638824,0.008430356344968665,0.04029153654468226,0.05559363331642381,0.04182004652493396,0.14388156945232156,0.11812499874469795,0.08507220184006276,0.1436289974576171,0.2679897684186405,0.497350350662513,0.05853549428711727,0.0,0.123863955115245,0.1298819418374591,0.09104467370387093,0.0954483402741168,0.4290519973720738,0.16780782571109226,0.43831951484947107,0.5432257024715044,1.0,0.46585357277406036,0.4260957198051404,0.6055479417563729,0.28894613666147795,0.33674081391632216,0.4615647694295395,0.15589578738218163
SP.POP.3539.MA.5Y,0.0,0.03504893443692447,0.08488966562615285,0.1450170652119258,0.20939318475772728,0.27477515163039845,0.3447692591584568,0.41814074883124386,0.49016241394271143,0.5522753137842704,0.5974215440382751,0.6206564158662942,0.6235582899623795,0.619520872691683,0.6280972837736112,0.6593587655755497,0.7134358787549102,0.788755051297394,0.8702784639682406,0.9359586889827534,0.9734251266295999,0.9980546616161314,1.0,0.9833784413405926,0.9552699927632085,0.9207395445160098,0.8828267512204806,0.8383265494772996,0.7961272839793168,0.7684503070351818,0.7621619095835417
NY.GDP.FCST.CN,0.0,0.0007932478831507894,0.001805750804073612,0.0029235995276992804,0.0045265623433349556,0.006677724484595979,0.010209845847551064,0.014129720075725678,0.019783666082387987,0.026475866026280603,0.04247467311242353,0.056129032624991346,0.072431470160981,0.09506744332444289,0.1229969049375235,0.15364388710876697,0.18521752738401387,0.22341361742442287,0.2607527813237964,0.2825635500846955,0.3885899543951586,0.420678032092154,0.45616840943647174,0.5047599679926383,0.5686507431068716,0.6196629741069392,0.6967318414304027,0.7815120482281662,0.8729774398772717,0.9249308186084547,1.0
EN.ATM.CO2E.LF.ZS,0.6187443812733155,0.4445055790086938,0.40288545691700417,0.38376005084872666,0.3251569276257511,0.4353179624921051,0.5643912094988179,0.5766582151566144,0.6211420972576951,0.7288140115889261,0.648944456041705,0.7929333407022012,0.910717280653353,0.8149132726570816,1.0,0.572807754697493,0.6130213466839392,0.5955941904118633,0.5941711136200825,0.6097416528159005,0.3515870923767146,0.35906439256649314,0.431196021387831,0.43334431463132184,0.5958624205966805,0.36265285574267025,0.6256896034839592,0.697843223346732,0.30107149327356897,0.198379062315869,0.0
NY.GNS.ICTR.GN.ZS,0.5963621126074559,0.3226322573182776,0.13040834208473462,0.1621642014747393,0.2384995943325814,0.42191758983556404,0.9324064097515052,0.8675214510177554,0.952596464701337,0.8071811735623264,0.8117012831945682,1.0000000000000002,0.6200546181630981,0.4910344345306439,0.5838044959071451,0.5264580211807268,0.21467643281589655,0.06425714150486783,0.0,0.060434695837698005,0.07116600799306405,0.005482201946556797,0.11111574392526524,0.26097015058616524,0.3980609689621981,0.5365642746583761,0.5931133587499997,0.5669366746680757,0.6584792510490445,0.5564280655762577,0.5387756710518763
NY.GDP.MKTP.KN,0.0,0.013315839934120444,0.018988781514943875,0.028492627175049523,0.04904313613694766,0.06873825449577864,0.10680258016160682,0.14393587600329094,0.17355419276261286,0.19944616554237604,0.23302886735935524,0.24939919701534352,0.28314318834785057,0.32988711463216125,0.38307483514773233,0.43342949168059863,0.454363431978572,0.4900108261828694,0.49613509946457823,0.450691152587254,0.480978718411064,0.4988619085790863,0.5259973478254026,0.5695225923762436,0.6310844826826995,0.6897980990297236,0.7754132097206691,0.8670690603944354,0.9147413919965651,0.931831239579111,0.9999999999999999
NV.IND.MANF.KD.ZG,0.4785447093000231,0.2858057302086414,0.34612326036163765,0.47516807724890614,0.7171218831804054,0.5655804183187177,0.7150970220019894,0.7285738511314244,0.5127283146181456,0.6985989229974399,0.6291057396985169,0.43018057048330754,0.31426581696767225,0.3553402018143179,0.5091651377982896,0.7132396370721859,0.3257058674637072,0.4389704395196347,0.4036753134242237,0.0,1.0,0.5635078985507553,0.5248749574675914,0.6626083597441584,0.8148548761202175,0.642045852965994,0.7822404362220031,0.805816585374771,0.43589753306285045,0.2350292733070001,0.512102809702734
NY.ADJ.SVNX.CD,0.4394080697839708,0.3897920769026656,0.34805784022800373,0.3165414518587508,0.34215203531098715,0.3691902204129982,0.5657582956225251,0.47469757185745765,0.5839402534049665,0.4515476073260935,0.4795917676543551,0.6781019704712885,0.6698928776095432,0.6743887515900534,0.8858238474078819,0.8553822044831966,0.4426542108309632,0.3459423074972654,0.26008332283264834,0.07221258576988646,0.0,0.10739689245515091,0.2002673212659919,0.24767796837476797,0.3498896792275741,0.5428457308049117,0.5049963499261535,0.6717000270078561,0.6564275136252483,0.9733535395899294,1.0
BN.KAC.EOMS.CD,0.7146054567240125,0.4669761275588058,0.5137133035834914,0.31357252329983487,0.6278014662009974,0.30431157642746026,0.32482102188860673,0.621275733554269,0.0647239635404313,0.7051780104407772,0.6240724761171526,0.7373405499139387,0.7438662825606671,0.45142023523513797,1.0,0.5142139335406538,0.2650558149864935,0.037588660582239974,0.702499434468391,0.15404417556528543,0.5747917777156069,0.381201446196239,0.6862694029570408,0.6570767314138484,0.6211573073030972,0.9164274429495949,0.6013544403525365,0.8963565663673473,0.1289534211321295,0.2522827418547225,0.0
NE.IMP.GNFS.KN,0.016250713136232497,0.026659749112468045,0.04442870951634484,0.022580248144003418,0.013912360003792756,0.0,0.007973952408461632,0.0188918745879805,0.032993489791340785,0.02651885913056759,0.044003936735092036,0.05222392090344419,0.15500631695292943,0.2852559509666125,0.40205584879772027,0.44550633213222257,0.46020935668237484,0.5008730304315248,0.47358986342806486,0.3082428183500052,0.33826861499911853,0.3849956130624954,0.3869085566600369,0.4345615656360995,0.4993701452178654,0.5874584768460187,0.7260511572335522,0.8538786807985719,0.9852813119484967,0.8830969695286877,1.0
DT.DOD.DECT.GN.ZS,0.04675965358307821,0.15794893979364655,0.2520875179541572,0.36343189504903206,0.44466305336450396,0.7814460673289125,0.8938070411985914,1.0,0.8604665915974896,0.8573426043923797,0.6035546399798335,0.5597264976440173,0.371492197979969,0.3230639650755016,0.25262792600517214,0.25864371998989333,0.35296935198584656,0.36044990219941075,0.480634267004608,0.6982447459712176,0.5000437466086749,0.6032463120559965,0.5033521781316124,0.6901333480652978,0.4569655089092792,0.20975990688756552,0.14737298388975129,0.06834413997149391,0.0,0.1236558152357673,0.10729593925830172
IS.AIR.GOOD.MT.K1,0.0,0.024906131594782305,0.0703180186520125,0.06384946036594179,0.10288080203128709,0.10046059515850318,0.10745719052314533,0.11040543447450067,0.11260562254066787,0.10908532163480035,0.13918390512304596,0.16664223607415118,0.1673903053882312,0.1516809706531061,0.18411173469110192,0.15445320224493764,0.07207816910494626,0.29244900044071415,0.28285618584376426,0.21539842510666102,0.19943208960497655,0.20394775559197814,0.1722118028879691,0.21930506829382518,0.42529591583827653,0.4158760306517883,0.39774692102418385,0.40617628154328356,0.4189796159379238,0.9999999999999999,0.3552248274870883
EN.ATM.CO2E.PC,0.5854775707107978,0.5303599019184326,0.5595997156706205,0.7115727583694711,0.6216425063181457,0.527557623392835,0.5117249003852526,0.533010197447612,0.5840450962901711,0.57035563493287,0.7287555567714152,0.6597897305244422,0.850086334157425,0.8877418756465549,1.0000000000000004,0.5646489689378766,0.557268326021616,0.7090330073534079,0.7074627665822923,0.24139425886781885,0.26303797865958733,0.15332689692564427,0.09105916103037393,0.12972194809475646,0.0,0.20695269195061883,0.25495166232742994,0.2041100223260437,0.3955086675934196,0.5662652332667153,0.6796192526173752
NE.GDI.FTOT.KD.ZG,0.6740091275646004,0.5765029802877514,0.5297650775431122,0.5046491705953324,0.5055415150690677,0.41424837263272835,0.5958821453337012,0.4994963170892295,0.6414906144589906,0.4140340296166555,0.4407572808350478,0.4008078183915717,0.663315295162147,1.0,0.7905492473351559,0.5007640470007501,0.46826298182919107,0.45958616501387456,0.3990013783239987,0.0,0.4594689988216813,0.625262244175562,0.6449787574900585,0.6501734101592521,0.6451485880908419,0.6719931882022815,0.7530564891864928,0.7688662975158038,0.44963196058677696,0.5508915076840114,0.5883049073589192
NV.MNF.FBTO.ZS.UN,0.2961107351200143,0.3438477054057478,0.4305165454237545,0.6498226336828656,0.5349703741622829,0.8034838213840683,1.0,0.4363172217219371,0.3411234202785991,0.34786342917365154,0.3493735233540156,0.35852308762223517,0.3263355098156029,0.11207603607022198,0.3578017484505258,0.30984206099191747,0.3683814722706371,0.3330435306363584,0.4914059623525362,0.5908493491687983,0.3159833056191941,0.32006531765764157,0.3522634314632742,0.1747500107206843,0.05743226336407936,0.052458274318071485,0.0056586791058985675,0.0,0.2615710365887738,0.4788127712670365,0.7773166128903277
DT.NFL.RDBC.CD,1.0,0.9993759130817128,0.8056678439215352,0.9370381402209835,0.8792108137242387,0.4668879338467866,0.5398635519055927,0.2943279009403855,0.09891777654851563,0.23716721274272015,0.17623363544813694,0.04130320695573236,0.25647135582882996,0.09905961448449002,0.13158305320340977,0.19016212076081868,0.22658610271903323,0.36719004865041205,0.15816348240500402,0.12042040764222797,0.13146958285463028,0.1231011446321433,0.09864828447016438,0.10891735103470773,0.06897578826432915,0.0,0.09020892727969021,0.1715529835609832,0.19247407911720069,0.23867069486404832,0.2083882955335234
NV.IND.TOTL.KD,0.008822432170142447,0.002705423586478073,0.0,0.022629263388591614,0.0700108598616066,0.1139075039181412,0.19442366112995435,0.24692263509874535,0.28119439083661113,0.3249809837642018,0.3492518431595071,0.3768951769629769,0.37226117788450996,0.41624785502798556,0.45572758966414284,0.5179075469883854,0.4861015272362914,0.5014931729213177,0.5097535046322217,0.42474221729983785,0.459384331436155,0.46844715954659066,0.5007623224420663,0.5571472829668493,0.6330252609794238,0.6885731148593106,0.7847471138911148,0.8728469187973069,0.9315329562754724,0.9473983497709273,1.0
DC.DAC.CANL.CD,0.24347825260025996,0.20075613211105797,0.23062380480014297,0.3069943126173272,0.33421549407311973,0.2521739052836564,0.3504725940621782,0.22759923308902608,0.6003780570415954,0.4529300599295509,0.31379961699521,0.29829865993393073,0.3905481872623487,0.26654063893933205,0.20982986527227854,0.15879016356356948,0.1678638877108553,0.0,0.3115311882118722,0.25973533456144926,0.1342155003828739,0.22419659892795415,0.27561435407268314,0.26049147748922835,0.3905481872623487,0.38865782092896595,0.4461247555516673,0.8034026224429588,0.5867674843415664,1.0,0.8998109088323569
BX.KLT.DINV.CD.WD,0.0,0.010364385322887719,0.020069378797060736,0.0442838179603439,0.041016790454186644,0.08319988090133469,0.04966480444107349,0.015553193715019826,0.004406864576365672,0.040248078099796705,0.03294531073309226,0.028803872923816448,0.05492087516421472,0.07705979097064504,0.12389332800622754,0.07795037052771667,0.28389881826597746,0.5193688429543946,0.2567200005492521,0.12979414363952602,0.21901789409815908,0.22915362485297855,0.18992580215526259,0.15022136044477763,0.2842792620531919,0.9684124193639977,0.6335612239685877,0.8387256993316831,1.0,0.7569525078089019,0.6027524745215933
NE.GDI.FTOT.KN,0.0,0.028931172269137606,0.043443945890190794,0.04940529834941648,0.05575987986268066,0.0287529084313069,0.0662145296460554,0.07051907702426502,0.12835520629226976,0.09746837486104726,0.07877688715907644,0.045425820322963106,0.10836868423893226,0.3149974445010066,0.4813752787915517,0.4899127477789816,0.47663004890175503,0.4577684330443153,0.3998463648088683,0.10219687243078862,0.09081667794823528,0.144512060998,0.2118889655244935,0.2892340374008772,0.37279156484980674,0.4815091135518054,0.6585274831139794,0.8813147356072111,0.8448510583164162,0.9030524860474953,1.0
EN.ATM.CO2E.KT,0.0,0.0031414787389205667,0.047683159430046196,0.15583978458431513,0.14147873892067775,0.12307864916414224,0.145181196005834,0.1875911589812631,0.2475036463592506,0.27162571524739154,0.3971726691349713,0.39055312464938874,0.541344104117581,0.6017053741725569,0.710310782003815,0.4668461797374621,0.4947829013800067,0.6288567261303715,0.661505665881297,0.37192864355435895,0.41512397621451824,0.3646359250532929,0.34589924828901597,0.39975316952765616,0.3278357455402219,0.5075732076741839,0.5686076517446426,0.5530124537192866,0.7261303713676652,0.8852238303601478,0.9999999999999998
SP.POP.3539.FE.5Y,0.0,0.02994319249153632,0.07149475589407794,0.12231683630370149,0.17978478366445572,0.24269081190775532,0.3122853068274192,0.38888048005263753,0.46756197028000024,0.5394315304081934,0.5969655202371582,0.6342249443818031,0.655470712477876,0.669993579251797,0.6913699495653263,0.726442119152098,0.771076198511873,0.8292194998323228,0.8909934086298636,0.9417443970690034,0.9733639441552269,0.9949396471223735,1.0,0.9922426341937416,0.9773313781348105,0.9586338582277452,0.9343653551242577,0.9058721384131783,0.8782037966067371,0.8582240165382511,0.849983625092686
NE.GDI.FTOT.ZS,0.3256677073768901,0.40690740184321283,0.38918240225114986,0.3635372748838055,0.34369570411347294,0.39531502730650736,0.4147111569587285,0.38528089918500186,0.5773810629798466,0.4453254679341687,0.5360013906021526,0.3940028579516419,0.5408477764716109,0.8867323096688058,0.9271362530807579,0.8447566666659123,0.7708527474737776,0.6424814232730152,0.5252869538400848,0.0,0.08139416180572123,0.1986864364351859,0.3211076836472533,0.44894838671147785,0.515618839685916,0.7117858357923781,0.8615098292447045,1.0000000000000002,0.800213260913136,0.8678918874190995,0.8121428906304289
FI.RES.XGLD.CD,0.13130580544487425,0.1278850929524754,0.09458843768855786,0.02033382727845244,0.0,0.00874709646512141,0.05044110996468952,0.06522455723527244,0.07134654855598023,0.08529883048279539,0.1236050269136459,0.1957901821076417,0.24173229169080163,0.24870487160446497,0.2509817827451953,0.264548113626558,0.3212197799110608,0.3196163302190668,0.2759996008181463,0.2516396484180182,0.2860339939304526,0.33291187753351037,0.35483136617189803,0.3567811223207398,0.45563396387426636,0.5084028353896917,0.527690041359754,0.7349091191815262,0.8376107266144398,0.8856693270079767,0.9999999999999999
NY.ADJ.NNTY.KD,0.0016502850984013717,0.0,0.0065420652318006756,0.0017771211273928111,0.021072805746400136,0.02879591727247144,0.10106338272496562,0.08977925303437884,0.1350272273313593,0.13459180689338768,0.14649086137412914,0.1925460361511503,0.23272097837783912,0.2965161939348555,0.41703730155186025,0.4631821851898754,0.46136950618539885,0.5050831828740745,0.4965989325643483,0.41767971142105553,0.4100117327401527,0.4306714154126803,0.44988895394910466,0.4739847361252765,0.5349056139021355,0.5929910546393466,0.6664375841779959,0.7811532701789925,0.844210887919415,0.9135704996904419,1.0
NV.IND.TOTL.ZS,0.4924685392198924,0.3990985867435044,0.4255478161360653,0.4841069000617684,0.6510571299494257,0.7781819652277844,0.926990605852434,0.791868172466117,0.932607955108355,1.0,0.48375087351822765,0.4964071834194148,0.3134855859126744,0.35790058547593206,0.257996085307143,0.2688225989423576,0.20154455121770676,0.065046891789033,0.0,0.0311309762581633,0.08656893640728125,0.07870722642151184,0.10772503971677505,0.23800929334159804,0.31591937858242725,0.37488963079550697,0.42846307669901984,0.3967702189653757,0.5438558066682333,0.46007531972267657,0.4718570718651942
NE.CON.TOTL.KD,0.0,0.0180446725619533,0.029589990828261636,0.03157919953758592,0.05063142880700444,0.06499763317310214,0.08487063258851635,0.11227235749596898,0.14454553046264917,0.17100105191275505,0.1942934724679818,0.20862286488414683,0.24178225146347543,0.28965687423187814,0.35451271322700917,0.40950968563594137,0.4621702207635624,0.5181569250642345,0.5167037298679608,0.48086530086146706,0.4960620898447904,0.5143973398566551,0.5312197954546408,0.5621026075408454,0.612351913879165,0.6678117353799352,0.7459775907600791,0.829528567700862,0.889713798341509,0.9226802916664195,1.0
SP.DYN.CDRT.IN,1.0,0.8757602085143343,0.7662901824500432,0.6724587315377928,0.5977410947002602,0.5412684622067756,0.5065160729800171,0.48913987836663697,0.483927019982624,0.4865334491746305,0.48913987836663697,0.48479582971329194,0.46655082536924475,0.43440486533449096,0.38662033014769737,0.3266724587315375,0.2597741094700261,0.1928757602085147,0.13292788879235395,0.08340573414422181,0.04691572545612477,0.022589052997394,0.00868809730668918,0.0008688097306688292,0.0,0.004344048653345034,0.01476976542137276,0.029539530842744632,0.048653344917463315,0.07211120764552525,0.09730668983492663
NY.ADJ.DCO2.GN.ZS,0.0,0.04253410028033888,0.11097485575476573,0.29328457589539403,0.3963202061080068,0.6143245015432047,0.7212816331690327,0.8023321846177124,0.8316975481667283,1.0,0.8837907956122396,0.9320747829998602,0.8546716835006477,0.75837843840556,0.5722240109810944,0.291262541705147,0.3141380186151109,0.3452994513561184,0.5326346258307658,0.5638577652543731,0.4666545039026585,0.5291968675675901,0.5892139268508799,0.7907988640846481,0.47352987600756313,0.3803534703911108,0.36486149152662317,0.13117977822423088,0.10816173784208483,0.28122990500713996,0.1475584254634491
SP.DYN.IMRT.IN,1.0,0.9134948096885813,0.8373702422145328,0.7647058823529411,0.6989619377162628,0.6435986159169549,0.5916955017301038,0.5501730103806228,0.5121107266435987,0.4809688581314877,0.44982698961937717,0.4221453287197231,0.39446366782006914,0.3633217993079585,0.3356401384083044,0.30795847750865046,0.2802768166089965,0.25259515570934254,0.22837370242214527,0.204152249134948,0.17993079584775085,0.15916955017301027,0.1418685121107266,0.12110726643598613,0.10380622837370246,0.08650519031141868,0.06920415224913501,0.05190311418685123,0.03460207612456745,0.01730103806228378,0.0
SP.POP.65UP.MA.ZS,0.0,0.01894986775996932,0.03712194072065933,0.05487644507428735,0.07231965363564719,0.08989047274945139,0.1137078178967259,0.13662845024658488,0.15944434326588786,0.18317711330693487,0.20838255280619755,0.23893485047865415,0.26908842163453484,0.29946145705907234,0.33069280987428873,0.36327714400370903,0.3999629762369781,0.4385245040381913,0.4782367534741703,0.5178394905304913,0.5569848744540278,0.59847594670563,0.638786764564826,0.6788032118044245,0.7197262310081831,0.7625660137285404,0.8036081784692111,0.8465593590525735,0.8927611441542251,0.9435163036435106,1.0
NE.DAB.TOTL.KN,0.0,0.024591062641603045,0.03837248335934118,0.03784842524604526,0.04705062875036348,0.0496429958438972,0.06847997802854466,0.0973372533971456,0.12957196856642617,0.14283036018613726,0.1597716810971329,0.162991292735426,0.22391440250840422,0.3057678066933144,0.39924278647435196,0.45423182674576734,0.4687410254128438,0.510790198990546,0.49764509845158533,0.4009625399734217,0.42614963351062596,0.4506881840721987,0.4771259998990106,0.5176732674096695,0.5748056138275058,0.6385373809539457,0.7332814838118235,0.8353058664286505,0.9067582141783882,0.9134053245488022,1.0
SP.RUR.TOTL,0.0,0.05616740281831056,0.10635412324075588,0.14921274870404133,0.18371952710392492,0.2094100760426194,0.28358285092093993,0.3728462947034039,0.4560287917086647,0.5357372158516256,0.6119838803019206,0.6861126795743893,0.7550699475986704,0.8197439916129738,0.8762614402538631,0.9227137522273665,0.9569900984525894,0.9820122181823301,0.9957906550078555,1.0,0.995906750607304,0.9838503985069416,0.9624606638205684,0.9301280393740008,0.885589545767175,0.8277229255387475,0.7578122663795952,0.6780035778552929,0.5869881459356883,0.4840271804424674,0.3704716119874014
NY.GNP.MKTP.CN,0.0,0.000744099982802436,0.0016604195339368914,0.002661396887967194,0.004076428387237501,0.006046869654999988,0.00933990527457736,0.012962757941566082,0.018450277621134683,0.02426355331561828,0.040768708081344786,0.05404047974827797,0.07009083405043505,0.09408278686109707,0.12387254459910746,0.15579327004121063,0.1856283784530165,0.22481966619047125,0.2611965600205566,0.28247781146275835,0.3874255457130913,0.41851862988237754,0.4538360974051622,0.5003548793489234,0.5654843038744768,0.62746024193454,0.7080411339129279,0.7921143110459242,0.8774121799591668,0.9273164564232935,1.0
ER.FSH.PROD.MT,0.12713342682217738,0.25373328316858773,0.0944214522693847,0.0,0.1481000102609707,0.0961611656462702,0.17790115264904055,0.19447508294284638,0.22089366214043843,0.27426411738550466,0.49587851010705614,0.3978725587440572,0.7565482094606149,0.6245613435030954,0.463669323117967,0.7524506618326092,0.7008242979785888,0.9174949550227451,0.84078393816055,0.8395799842665115,0.9659540992577897,1.0,0.8504292506071074,0.9125628484454629,0.7861613708656838,0.8507233984334917,0.79686698361665,0.8932585422580976,0.8444984095495434,0.8854123200054724,0.7107158737216539
SP.POP.1014.MA.5Y,0.9999999999999996,0.8913080827573068,0.7852117067633988,0.6838757936474256,0.597766357449204,0.5394036106560929,0.5093596015068882,0.5040652752292938,0.5145186846603549,0.5251128347452481,0.5233408883264645,0.5114091449844986,0.49342659166677905,0.47270344572083545,0.452483013971968,0.43249804513185586,0.396335760673018,0.3633594430802751,0.33394199374551103,0.3107492961644125,0.2969670103515769,0.2874478325270102,0.2830948005271514,0.28072616974449804,0.27319593488926186,0.2530938777570504,0.21506065640381777,0.16711042312712854,0.11125663445862255,0.05354902082168023,0.0
NE.CON.PRVT.KD.ZG,0.8209145620083975,0.6955119467267591,0.5752402792610728,0.48936849532906934,0.6912384533943418,0.6086262953031836,0.7223669137070868,0.7674754567790054,0.7645019504948442,0.721958605948872,0.7040460992020922,0.5831027967329167,0.705572455995719,0.9621000006365744,0.9472860070780881,0.9071706757137663,0.5388862499182772,0.6530177178138252,0.384069330113942,0.0,0.6187391367920075,0.5811680761842523,0.618987939495781,0.6978400772464145,0.774938680356354,0.8225722395481051,0.984630214198623,1.0,0.7959804904236161,0.5945655916650381,0.8744472429800532
NY.GDP.PCAP.KD,0.027833327306790334,0.02878026053731575,0.009298015949138039,0.0,0.018361854096822228,0.03372470254968518,0.09229861542094664,0.14626793534824012,0.18063767303971812,0.204860293744618,0.244583893535258,0.24494885775104813,0.28173481158443314,0.3439587599294889,0.41707772397750253,0.4821273279302898,0.48729689285330213,0.5211966688517937,0.49810244903663703,0.379426207315829,0.40440344144063634,0.4063053093211608,0.42500575078769964,0.47254360083592584,0.5508418689830421,0.6231285422639945,0.7399749590008815,0.8648730419341679,0.9152237874339333,0.9157366424667459,1.0
DT.DOD.MIBR.CD,0.0,0.026594376680045884,0.05457524463586794,0.07992485002325406,0.09016431073188777,0.2161517788775194,0.3483983538371798,0.4790809500551449,0.4464651119334521,0.432642050330401,0.4404633020172604,0.420207895983367,0.33841845943468923,0.3037125261579313,0.2515847533865011,0.23915178056648995,0.18207732015035522,0.11238394661133394,0.11503547682632609,0.14875915172529108,0.1426435429197357,0.15585543824716797,0.20847500853313983,0.3454927441057615,0.3837035531180469,0.4460308654761062,0.5485269643380011,0.5780751969608358,0.6827981267167043,0.85670267193605,1.0
NY.TTF.GNFS.KN,0.7616987939211469,0.6825060352442526,0.6969090489815586,0.7021417543159703,0.7303420880541664,0.6886773323952806,0.8719466501513573,0.678140298018589,0.6340780777203193,0.6197506807774047,0.4174704222153352,0.41159714552362114,0.3690653293509359,0.30672055380926466,0.5662943273545854,0.5625505045080772,0.517260159297537,0.5257045458569651,0.33525669550926945,0.3455695732102409,0.17967065725276965,0.03824336323815358,0.0675999635183141,0.06302503071442866,0.11101327934241967,0.0,0.0397517717129634,0.13353167897613805,0.6504348010676549,0.6005824608773267,1.0
